NAME	AUTHOR	PLATFORM	VERSIONS	VB	COMPILE	FILE	DUPLICATES	PASSWORD
tfpunt	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/twinfist punter.zip	1	
The Hunted	me Xr4y	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thehunted.zip	2	
The Hunted v1.5	Xr4y	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thehuntedv15.zip	2	
The Hunted v2.0	Xr4y	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thehuntedv2.zip	2	
The Last Standbeta	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/last stand for aol 4.0.zip	1	
The Pothead Idle	o07	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/potheadidle.zip	2	
THE SIEGE	SLI	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thesiege.zip	2	
THE SIEGE ²·º	SLI	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thesiege2.zip	2	
thecollector	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thecollector.zip	2	
themissingLink	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/themissinglink.zip	2	
TheoryToolz0.1	nert	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/theorytoolz01.zip	2	
thermal idle net² by sk	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thermal2.zip	2	
theurge	GenOziDe	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/theurge.zip	3	
thorn2	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thorn2fix.zip	1	
thrashx coms	ascii	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thrash.zip	2	
thug fader	satin	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thugfader.zip	2	
Thunda	None	AOL	6.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/thunda.zip	2	
thuper mmer	platinum	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thupermmer.zip	2	
Th▄±╨δR ºcRoúú¬ v ▓	Then	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/thunderscroll.zip	2	
tightass	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tight ass phader.zip	1	
tiki_term	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tikiterm.zip	3	
time bomb  1.0 beta 1	Bud0kai	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/timebombbeta.zip	2	
Timeline	None	AOL	9.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/9.0/timeline for aol 9 winALL yr05.zip	1	
TimePhreeze	phreeze	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/timephreeze.zip	2	
Timer by z0ne	z0ne	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/timer.zip	2	
Time·Check	Swift	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/timecheck.zip	2	
TIMMYA IDLE!!!!!!!!!!!!!!!!	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/timmya! idler.zip	1	
TnC	FLiP	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tnc.zip	2	
TnC IdLe	FLiP	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tnc idle for aol 4.0 and 5.0.zip	2	
tnl	react	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tnl.zip	2	
tnt11	zero	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/tnt!cracker 1.1 aol7-8.zip	2	
TNTW-Scroller	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tntwscroller.zip	2	
TOAD	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toad.zip	1	
toad13	Unknown	AIM	unknown	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/toad13.zip	1	
toadv2b2	Unknown	AIM	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toadv2b2.zip	1	
toaster²	None	AOL	unknown	VB6	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/toaster.zip	3	
tokez_ro	None	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tokez.zip	2	
tOn Corp	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toncorp.zip	2	
TONEDAWG IDLE	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tidle.zip	2	
TOOLZ	None	AOL	2.5	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/h2o.zip	2	
toolz	sc4m	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toolz.zip	2	
Topz Idler	Top	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/topz.zip	2	
ToRtUgA Final	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tortuga.zip	2	
toschk50	citric	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toscheck5.zip	2	
tosd	RadiaL	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tosd.zip	3	
toser	kain	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ktt3 tos tools.zip	2	
TotalChaos	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/totalchaos.zip	2	
toxic	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toxic.zip	2	
Toxic1.0	Toxic	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toxic10.zip	4	
Toy Machine	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/toymachine.zip	2	
TrancE23	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/trance.zip	2	
transend idle [public]	transcend	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/transidlepublic.zip	2	
Treason	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/treason.zip	1	
tremble	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tremble server for aol 4.0 and 5.0.zip	1	
trendwhoreT by chris	chris	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/trendwhore.zip	2	
trini13	None	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/trini.zip	3	
TrippIn Comz v1	festa	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/trippincomzv1.zip	2	
TrIs ToOlz 4.o	None	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tristoolz4.zip	2	
TriviaToolz	None	AOL	4.0	VB5	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/triviatoolz.zip	2	
TRUToolz	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/trutoolz.zip	2	
tsfinal	None	AOL	unknown	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/tsfinal.zip	2	
tundra	sykal	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tundrapwc.zip	2	
turbine╣╖║ by clone n' binh	clone	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/turbine1.zip	2	
turbo	xer2k	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/db3turbo.zip	2	
TweeCin Mp3	Negz	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tweecin.zip	2	
twisted comz	s Realm is a tsp	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/twistedcomz.zip	2	
Twizted ILLusions Final	Team Stealth	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/twiztedfinal.zip	2	
Twizted Illusions2.0	POBOY	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/twizted2.zip	2	
type zero	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/typezero.zip	2	
Typo	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/typo.zip	2	
TyPo	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/typo_from_rar.zip	1	
Uccom Elite 4.0 Beta 3.0	placing	AOL	unknown	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/uccom4.zip	2	
uhOH!1.2setup	Init failed (%d	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/uhoh12.zip	2	
uhOH!1.3setup	Init failed (%d	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/uhoh13.zip	2	
ultima-coms final²	spyda & chef	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ultimafinal2.zip	2	
ultima-coms v3	permi-x	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ultimav3.zip	3	
ultima2k-coms	spyda coming soon	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ultima2kcoms.zip	2	
ultimate	None	AOL	2.5	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/ultimate weapon.zip	1	
Ultimate Cracking Utility	None	AOL	6.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/ucu.zip	2	
unbreakable	wario	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/unbreakable.zip	2	
Undertaker�	Lethal	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/undertaker.zip	3	
Unibomb	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/unibomb.zip	1	
UnIbOmBeRs Idle	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/sailormoon.zip	6	
unknown idle	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/unknown idle for aol 4.0 and 5.0.zip	1	
unreal	EvicTioN	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/unrealserver.zip	2	
unreal	None	AOL	5.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/5.0/unreal.zip	1	
Unspoken Mail Sender By SeaN	SeaN	AOL	6.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/unspoken.zip	2	
Untamed Fader	BrU	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/untamedfader.zip	2	
Untamed Fader 2.0	None	AOL	9.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/9.0/untamed fader 2.0 aol9 winALL yr05.zip	1	
Unwritten	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/unwritten.zip	1	
Up-Date Checker	None	AOL	7.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/7.0/dot com%b9 linker for aol 7.0.zip	1	
UpchatTools	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/tornado21.zip	2	
update	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/hookshot roombuster 5 beta1 aol4-5.zip	1	
upload tools	Mike15	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/uploadtools.zip	2	
UpS	None	AOL	3.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/3.0/ups.zip	1	
usa	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/usaf10.zip	2	
uwtserv	MaN	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/uwt98s.zip	2	
UXMPUNTC	entering	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/mikes.zip	2	
ÛñÐë® GrÕüÑÐ	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/underground.zip	2	
V11	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/v11.zip	2	
VAMPIRE	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/vampire.zip	4	
vandal	None	AOL	unknown	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/vandal.zip	2	
vapor	None	AOL	3.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/3.0/vaporous haze for aol 3.0 and 4.0.zip	1	
Vapor	WaRDeN and well thats it	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/vapor.zip	2	
velocity	platinum	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/velocity3.zip	2	
velocity 1.5	platinum with visual basic 6.0	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/velocity15.zip	2	
velocity buster v1	platinum	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/velocitybust.zip	2	
velocity2	platinum	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/velocity2.zip	2	
VeNoMFaDeR	CoHo	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/venomfader.zip	2	
view2	None	AOL	3.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/3.0/ao view final.zip	1	
Viking	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/techno.zip	2	
Viking Toolz	Zeve Salman	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/vikingtoolz.zip	2	
ville	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/ville.zip	2	
vision	flux	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/visionrecruiter.zip	2	
vision_updated	flux	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/visionupdated.zip	2	
visualfade	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/visualfade.zip	2	
voicemeiser2setup	s}R. Ierusalimsch	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/voicemeiser2.zip	2	
voltage	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/voltage.zip	2	
vortex	finell aka izse	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/vortex.zip	2	
Vortex II	Kwizatz	AOL	4.0	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/vortexii.zip	2	
vírtúál tánk²	hot	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/virtualtank.zip	2	
w0o0o0f	None	AOL	6.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/wooooof.zip	2	
w0rd	weasel	AOL	unknown	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/wordpad.zip	2	
w1ck3d TooLz	Xxphr0z3nxX	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/w1ck3dtoolz.zip	2	
Wait&BLeeD	None	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/waitbleed.zip	2	
walkman▌ - by socer	socer	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/walkman1.zip	2	
waol1	indo	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/waol1.zip	2	
Waol2 idler by budz	budz	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/waol2idler.zip	2	
warlock	Kreat	AOL	4.0	VB3	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/warlock.zip	2	
WATER	None	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/watercolors.zip	2	
wateridle	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/water idler yr2000.zip	1	
wave	VorteX	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wave.zip	2	
wavman	None	AOL	unknown	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/wavman.zip	1	
wb2	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winter break%b2 for aol 4.0 and 5.0 yr2000.zip	1	
We WiLL Own 4 Life	EViLDeD	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/weown4Life.zip	2	
Wenisidle	InCuBuS	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wenisidle.zip	2	
WH0RD	sinkhole	AOL	8.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/8.0/whord.zip	2	
White Inferno 3·º	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winferno3.zip	2	
White Inferno1·º	Soul	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winferno.zip	2	
White Inferno²·º	Soul	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winferno2.zip	2	
WICCA	CRUECIFIED	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wicca.zip	2	
Wicked	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wicked room buster.zip	1	
Wicked Destruction	TACOBOY	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wickdestruction.zip	4	
WiCkeD IdLeR	AzaInSolDja	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wickedidle.zip	2	
wicked twister-beta release	cyclone	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wickedtwister1.zip	2	
Wild Tools 2	dos	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wild.zip	2	
WinAdv	Enjoy This Swift	AOL	6.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/6.0/winadv.zip	2	
WinAdv 1.5 Installer	None	AOL	7.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/7.0/winadv 1.5 aol 7-9 winXP yr04 winamp advertiser.zip	1	
winamphelp	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winamphelp.zip	2	
window finger	Munky	AOL	unknown	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/finger.zip	2	
WiNErroR2K	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winerror2k.zip	2	
wing zero	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wzbeta203.zip	4	
WinMp3	d.o.e	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/winmp3.zip	2	
Wireless Hookup	z0ne	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wirelesshookup.zip	2	
Wisdom	Zer0	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wisdom.zip	2	
WiSeTooLz	None	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wise.zip	2	
Witch Craft	CrafT	AOL	4.0	VB6	p-code	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/witchcraft.zip	2	
wizard	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wizardz punt 4.0 for aol 4.0.zip	1	
wlf	phazz	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wlf.zip	2	
Words Of Elite	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wordsofelite.zip	2	
Words Of Elite	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wordsofelitev2.zip	2	
WTFV4	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wtf4.zip	3	
WWB 2000 CCom	RaGe5oOo	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wwb2.zip	2	
WWB Mp3 Playa	RaGe5oOo	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wwbeta.zip	2	
wwwlinker2	phazz	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xpphisher.zip	4	
wXamp	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/wxamp.zip	1	
WZAOL25	zzz	AOL	2.5	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/2.5/wzldink.zip	2	
X ²k	kapix	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/x2k.zip	2	
X î X ówèr	ReapeR aka carnage	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xixpower.zip	2	
x'er	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/x.zip	2	wednesday
x-bust	killz	AOL	4.0	VB5	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xbust.zip	2	
x-bust	killz	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xbust12.zip	2	
x-bust	killz	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xbustb11.zip	2	
x-coms	None	AOL	4.0	unknown	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/x-coms for aol 4.0 and 5.0 yr2000.zip	1	
X-Ersist	OpiuM	AOL	4.0	VB4-32	unknown	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xersist.zip	2	
x-treme version│	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/xtremeserver.zip	2	
X05	None	AOL	4.0	VB6	native	programs/AOL/proggies-sorted-deduped/proggies-by-version/4.0/x05.zip	2	
x25.1x By BaNdO setup	BaNdO	AOL	unknown	non-VB	n/a	programs/AOL/proggies-sorted-deduped/proggies-by-version/unknown/x25.1x aol7-9 yr2005 2k-xp.zip	2	
